Año;Mes;Hora;CMg
2027;7;8;56,36827072
2027;7;9;43,15547984
2027;7;10;44,27015123
2027;7;11;47,63463324
2027;7;12;44,32794154
2027;7;13;44,38474391
2027;7;14;44,4262054
2027;7;15;44,43728513
2027;7;16;47,39056937
2027;7;17;60,14704497
2027;7;18;100,8804492
2027;7;19;101,019974
2027;7;20;101,0190462
2027;7;21;101,0650425
2027;7;22;101,5708802
2027;7;23;101,4967907
2027;8;0;85,2165813
2027;8;1;85,89726992
2027;8;2;86,10583752
2027;8;3;86,13303948
2027;8;4;86,13390669
2027;8;5;86,13268003
2027;8;6;85,90774024
2027;8;7;43,39146607
2027;8;8;5,288848702
2027;8;9;12,72198355
2027;8;10;11,56054571
2027;8;11;9,822486064
2027;8;12;11,57071381
2027;8;13;11,45520219
2027;8;14;11,4320425
2027;8;15;11,37435661
2027;8;16;9,577308682
2027;8;17;35,62529676
2027;8;18;49,46251266
2027;8;19;82,34564308
2027;8;20;84,41087928
2027;8;21;83,99814448
2027;8;22;79,45563356
2027;8;23;79,59261632
2027;9;0;80,26833577
2027;9;1;81,78933645
2027;9;2;81,83547456
2027;9;3;81,84390555
2027;9;4;81,84961009
2027;9;5;81,84820687
2027;9;6;20,32342473
2027;9;7;8,353367215
2027;9;8;8,353540163
2027;9;9;4,857023598
2027;9;10;3,298467933
2027;9;11;3,298458125
2027;9;12;2,224679348
2027;9;13;2,224645005
2027;9;14;2,227279717
2027;9;15;3,303754306
2027;9;16;4,323276799
2027;9;17;6,809762531
2027;9;18;12,42282115
2027;9;19;74,81410252
2027;9;20;75,95917321
2027;9;21;75,85101695
2027;9;22;73,18070135
2027;9;23;74,28742698
2027;10;0;58,31335003
2027;10;1;57,62448506
2027;10;2;57,31931166
2027;10;3;57,36153747
2027;10;4;57,36212559
2027;10;5;57,35742061
2027;10;6;0,002853947
2027;10;7;0,003178758
2027;10;8;0,001587069
2027;10;9;0,001685222
2027;10;10;0
2027;10;11;0
2027;10;12;0
2027;10;13;4,71513E-05
2027;10;14;3,14675E-05
2027;10;15;7,86687E-05
2027;10;16;7,86687E-05
2027;10;17;7,86687E-05
2027;10;18;7,86688E-05
2027;10;19;55,05680852
2027;10;20;55,80019378
2027;10;21;55,74983599
2027;10;22;54,28929296
2027;10;23;54,2516648
2027;11;0;34,63922034
2027;11;1;34,78019934
2027;11;2;34,805483
2027;11;3;34,80559085
2027;11;4;34,80538745
2027;11;5;34,77361278
2027;11;6;0,002942153
2027;11;7;0,002615215
2027;11;8;0,001318007
2027;11;9;0,001332694
2027;11;10;0
2027;11;11;0
2027;11;12;0
2027;11;13;0
2027;11;14;0
2027;11;15;0
2027;11;16;0
2027;11;17;0
2027;11;18;0
2027;11;19;33,06632175
2027;11;20;30,68341316
2027;11;21;30,55151318
2027;11;22;30,55178337
2027;11;23;34,46559379
2027;12;0;38,67050543
2027;12;1;38,8649217
2027;12;2;38,01832312
2027;12;3;38,01821552
2027;12;4;38,01794348
2027;12;5;38,01816895
2027;12;6;0,010866047
2027;12;7;0,007243984
2027;12;8;0,003637925
2027;12;9;0,003680661
2027;12;10;0
2027;12;11;0
2027;12;12;0
2027;12;13;0
2027;12;14;0
2027;12;15;0
2027;12;16;0
2027;12;17;0
2027;12;18;0
2027;12;19;0
2027;12;20;36,30892807
2027;12;21;35,93490537
2027;12;22;35,93514059
2027;12;23;36,14702214
2028;1;0;70,78467705
2028;1;1;73,71417775
2028;1;2;74,74146661
2028;1;3;74,74151065
2028;1;4;74,74087407
2028;1;5;74,74091118
2028;1;6;0,037291044
2028;1;7;0,037290982
2028;1;8;0,03729476
2028;1;9;0,037422042
2028;1;10;0
2028;1;11;0
2028;1;12;0
2028;1;13;0
2028;1;14;0
2028;1;15;0
2028;1;16;0
2028;1;17;0
2028;1;18;0
2028;1;19;0
2028;1;20;66,50938311
2028;1;21;65,39196719
2028;1;22;65,92797429
2028;1;23;66,06227133
2028;2;0;82,29866925
2028;2;1;82,56142809
2028;2;2;82,6740332
2028;2;3;82,62185774
2028;2;4;82,62173777
2028;2;5;82,62145537
2028;2;6;1,173421929
2028;2;7;1,173418192
2028;2;8;0,566127519
2028;2;9;0,445225281
2028;2;10;0,201680582
2028;2;11;0,201482218
2028;2;12;0,201609427
2028;2;13;0,201607863
2028;2;14;0,201778185
2028;2;15;0,201813113
2028;2;16;0,201813166
2028;2;17;0,202100944
2028;2;18;0,202224475
2028;2;19;0,443131528
2028;2;20;80,09379801
2028;2;21;79,67793833
2028;2;22;80,10232708
2028;2;23;80,1384458
2028;3;0;92,45425982
2028;3;1;93,50364853
2028;3;2;95,64169583
2028;3;3;95,73878434
2028;3;4;95,73903324
2028;3;5;95,73984144
2028;3;6;93,60020343
2028;3;7;36,09329522
2028;3;8;37,7221244
2028;3;9;5,177277602
2028;3;10;6,563135131
2028;3;11;7,080870089
2028;3;12;7,235710389
2028;3;13;7,265370808
2028;3;14;7,280960456
2028;3;15;7,291298389
2028;3;16;7,289939168
2028;3;17;7,139336366
2028;3;18;6,605852507
2028;3;19;95,39920606
2028;3;20;95,7328402
2028;3;21;95,73323073
2028;3;22;95,73312338
2028;3;23;95,60598927
2028;4;0;100,2032956
2028;4;1;99,58825106
2028;4;2;98,76978566
2028;4;3;98,77029035
2028;4;4;98,76989869
2028;4;5;98,76970033
2028;4;6;100,574742
2028;4;7;48,28879587
2028;4;8;47,94452244
2028;4;9;37,8734911
2028;4;10;22,41638268
2028;4;11;22,37382303
2028;4;12;22,40053328
2028;4;13;22,41219899
2028;4;14;22,44063627
2028;4;15;22,47228235
2028;4;16;25,42854482
2028;4;17;49,16943746
2028;4;18;63,92912876
2028;4;19;98,34124097
2028;4;20;98,47865665
2028;4;21;98,47807396
2028;4;22;99,90456481
2028;4;23;100,3591588
2028;5;0;107,329158
2028;5;1;104,4638312
2028;5;2;105,0547629
2028;5;3;106,302254
2028;5;4;106,4981371
2028;5;5;106,4983858
2028;5;6;105,3167802
2028;5;7;67,13021006
2028;5;8;68,74085716
2028;5;9;58,7582433
2028;5;10;55,09452044
2028;5;11;54,47553679
2028;5;12;54,50416816
2028;5;13;54,60502145
2028;5;14;54,64243889
2028;5;15;55,46522281
2028;5;16;55,51451885
2028;5;17;72,64748215
2028;5;18;107,9682692
2028;5;19;103,7747753
2028;5;20;102,6310084
2028;5;21;102,8596586
2028;5;22;105,6054987
2028;5;23;109,7247347
2028;6;0;110,7799856
2028;6;1;109,175711
2028;6;2;104,8713536
2028;6;3;104,1927488
2028;6;4;104,1924032
2028;6;5;104,1924665
2028;6;6;109,1747993
2028;6;7;110,8166218
2028;6;8;63,07373431
2028;6;9;66,07834355
2028;6;10;66,47824001
2028;6;11;66,38021875
2028;6;12;66,11293858
2028;6;13;65,74078613
2028;6;14;65,80803292
2028;6;15;66,00765933
2028;6;16;66,08835832
2028;6;17;65,33600656
2028;6;18;107,3733597
2028;6;19;106,5110887
2028;6;20;106,5110962
2028;6;21;106,9302902
2028;6;22;112,7886135
2028;6;23;112,4165605
2028;7;0;110,1492727
2028;7;1;108,5399628
2028;7;2;104,3693627
2028;7;3;103,2095862
2028;7;4;103,2098633
2028;7;5;103,2086541
2028;7;6;108,0794474
2028;7;7;109,7533315
2028;7;8;63,46277993
2028;7;9;55,14044525
2028;7;10;59,12950078
2028;7;11;62,69149447
2028;7;12;60,38393983
2028;7;13;59,28255669
2028;7;14;59,3379348
2028;7;15;60,83032644
2028;7;16;61,36374981
2028;7;17;69,2816601
2028;7;18;110,3198693
2028;7;19;110,3637878
2028;7;20;110,3230327
2028;7;21;110,4025707
2028;7;22;111,1575438
2028;7;23;111,2168337
2028;8;0;87,45908798
2028;8;1;89,28390415
2028;8;2;96,28308084
2028;8;3;96,30281776
2028;8;4;96,30378736
2028;8;5;96,30241586
2028;8;6;89,2848455
2028;8;7;48,95414812
2028;8;8;4,591431545
2028;8;9;10,60015213
2028;8;10;12,31282846
2028;8;11;12,32365476
2028;8;12;12,32365823
2028;8;13;12,48621034
2028;8;14;12,5009333
2028;8;15;12,66353025
2028;8;16;11,08086984
2028;8;17;51,08043579
2028;8;18;57,07616089
2028;8;19;100,7299887
2028;8;20;101,6567423
2028;8;21;101,6569886
2028;8;22;98,29973221
2028;8;23;96,05452713
2028;9;0;85,91883818
2028;9;1;88,55937026
2028;9;2;89,97771908
2028;9;3;90,39331265
2028;9;4;90,39961308
2028;9;5;90,39806329
2028;9;6;30,2411358
2028;9;7;16,45260696
2028;9;8;16,45294759
2028;9;9;6,192089901
2028;9;10;5,617335053
2028;9;11;5,617318349
2028;9;12;4,991196792
2028;9;13;3,112800668
2028;9;14;3,116487249
2028;9;15;5,626337817
2028;9;16;5,619649211
2028;9;17;12,90702882
2028;9;18;12,88494047
2028;9;19;78,40306836
2028;9;20;92,60579644
2028;9;21;92,47393749
2028;9;22;76,35393825
2028;9;23;77,47636269
2028;10;0;77,25494811
2028;10;1;75,98700182
2028;10;2;75,51955085
2028;10;3;75,57518434
2028;10;4;75,57595921
2028;10;5;75,56976029
2028;10;6;0,652966183
2028;10;7;0,097242174
2028;10;8;0,145770583
2028;10;9;0,045187483
2028;10;10;0,128418281
2028;10;11;0,128364765
2028;10;12;0,128367374
2028;10;13;0,077194479
2028;10;14;0,077276225
2028;10;15;0,128819953
2028;10;16;0,128819953
2028;10;17;0,128819957
