Hora;G solar
15;8,246423836
16;8,173001881
17;7,996203327
18;6,152811448
19;0,759803519
20;0,011897441
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,074072702
8;4,053434917
9;8,095516678
10;8,606352053
11;8,672781441
12;8,567420464
13;8,411410622
14;8,356698509
15;8,372479032
16;8,326649369
17;8,110068778
18;6,280284056
19;0,68694853
20;0,006949727
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,063784179
8;3,963287497
9;8,083421427
10;8,597942074
11;8,667395274
12;8,563735192
13;8,421899473
14;8,36879376
15;8,375219362
16;8,351595825
17;8,112053155
18;6,223398578
19;0,621388488
20;0,022148166
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,049589268
8;3,842996444
9;7,98921076
10;8,601154875
11;8,606824524
12;8,484171117
13;8,321263203
14;8,258708076
15;8,260314476
16;8,208626176
17;8,068774834
18;6,045088117
19;0,559551517
20;0,016649552
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,046577739
8;3,724311792
9;7,913993416
10;8,529339321
11;8,514692728
12;8,413583987
13;8,250865061
14;8,193412618
15;8,20097215
16;8,154670016
17;8,006219707
18;5,872163822
19;0,50021864
20;0,016609864
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,033607472
8;3,247872287
9;7,443601537
10;8,262487842
11;8,371534091
12;8,258330099
13;8,115171462
14;8,056018124
15;8,10421014
16;8,033528516
17;7,758172563
18;5,582444758
19;0,497988578
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,049765027
8;3,383943864
9;7,729540835
10;8,449680753
11;8,485683024
12;8,438530443
13;8,283087566
14;8,191995206
15;8,146165543
16;7,919379583
17;4,313293829
18;3,989840354
19;0,451932129
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,025170089
8;0,70407087
9;0,86365259
10;1,380951365
11;3,772787291
12;7,975887084
13;8,054222735
14;7,976643038
15;8,032867057
16;7,949050746
17;7,612368089
18;5,292253223
19;0,435027126
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,03509481
8;2,258046066
9;1,434151572
10;2,169694036
11;6,475981441
12;8,134448268
13;7,951035123
14;7,879408557
15;7,86967566
16;7,863061069
17;7,558033953
18;5,181789562
19;0,374853251
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,026939965
8;3,068711379
9;7,425553155
10;8,141440835
11;8,219115027
12;8,096367126
13;7,948389287
14;7,863817023
15;7,879597546
16;7,905488943
17;7,590445446
18;5,189916059
19;0,328248736
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;-0,009057582
8;0,865419631
9;1,24034407
10;3,697191971
11;2,382494861
12;2,365580409
13;4,809293623
14;4,57834992
15;2,399031338
16;1,792189906
17;0,879574855
18;0,438750195
19;0,227999892
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,01312114
8;3,055104221
9;7,549718468
10;8,220059968
11;8,165631338
12;8,093532301
13;7,940640766
14;7,863344552
15;7,896511998
16;7,858714338
17;7,673127828
18;5,037213513
19;0,264975453
20;-0,009057582
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,011984376
8;3,08808268
9;7,793229892
10;8,307750539
11;8,328350264
