Hora;G solar;;;1
7;-0,01;;;
8;-0,01;;;
9;0,568873815;;;
10;1,409251244;;;
11;1,746432956;;;
12;3,960961489;;;
13;6,395617933;;;
14;6,465620696;;;
15;6,661544971;;;
16;6,724244912;;;
17;2,62266724;;;
18;0,292733259;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,170181478;;;
9;4,152399744;;;
10;7,623743899;;;
11;7,435957054;;;
12;6,886367555;;;
13;6,558575184;;;
14;6,594880641;;;
15;6,839838148;;;
16;7,14999942;;;
17;2,912171959;;;
18;0,226486233;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,071269973;;;
9;1,040354419;;;
10;2,031243005;;;
11;2,56153219;;;
12;2,721151008;;;
13;2,602010687;;;
14;2,046996234;;;
15;1,481862157;;;
16;1,199973238;;;
17;0,767802679;;;
18;0,341714328;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,511817912;;;
10;1,081980503;;;
11;1,690827185;;;
12;2,205989096;;;
13;3,056454852;;;
14;1,80485553;;;
15;0,910781496;;;
16;0,368828662;;;
17;0,432957869;;;
18;0,359721;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,450369883;;;
10;0,711111917;;;
11;0,822959849;;;
12;0,821123711;;;
13;0,807018832;;;
14;0,623937091;;;
15;0,399583974;;;
16;0,231942485;;;
17;0,113323794;;;
18;-0,01;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,110329637;;;
9;2,226436997;;;
10;6,158067574;;;
11;6,018583679;;;
12;4,200181064;;;
13;5,74744034;;;
14;6,557323272;;;
15;6,368180189;;;
16;5,906015898;;;
17;2,640194012;;;
18;0,33911661;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,21573022;;;
9;2,823912142;;;
10;3,278564959;;;
11;2,851975843;;;
12;3,117902881;;;
13;4,619988988;;;
14;5,922812388;;;
15;7,088134087;;;
16;7,313895605;;;
17;3,569843221;;;
18;0,211379825;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,069533988;;;
9;0,684289696;;;
10;1,697504051;;;
11;3,021818612;;;
12;3,6924263;;;
13;3,384873179;;;
14;2,660433261;;;
15;1,93714093;;;
16;1,625206115;;;
17;1,048283197;;;
18;0,406625981;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,229250873;;;
9;2,968508013;;;
10;4,537780081;;;
11;4,233774044;;;
12;3,642349808;;;
13;2,400348481;;;
14;1,086988153;;;
15;0,421127298;;;
16;0,480186261;;;
17;0,436212841;;;
18;0,270157107;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,328871794;;;
9;3,566922092;;;
10;3,720281349;;;
11;2,549326045;;;
12;2,026131029;;;
13;2,47807137;;;
14;2,575303225;;;
15;2,595229496;;;
16;2,736904238;;;
17;2,316053053;;;
18;0,380753127;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,384268914;;;
9;4,697294573;;;
10;6,481478252;;;
11;6,131464438;;;
12;5,738885606;;;
13;6,294734667;;;
14;6,948858844;;;
15;7,408936614;;;
16;7,658484466;;;
17;4,463499951;;;
18;0,196711586;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,449723062;;;
9;5,22779241;;;
10;7,941312319;;;
11;7,816747046;;;
12;7,378995045;;;
13;7,120370829;;;
14;7,144678793;;;
15;7,274877672;;;
16;6,929454203;;;
17;3,825546308;;;
18;0,293880846;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,126792284;;;
10;0,390205064;;;
11;0,875373244;;;
12;1,51222103;;;
13;2,17938596;;;
14;2,518236889;;;
15;2,846133586;;;
16;3,693469561;;;
17;3,209292479;;;
18;0,385833804;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,500644594;;;
9;5,222471783;;;
10;7,81925087;;;
11;7,72660936;;;
12;7,364702379;;;
13;7,063408819;;;
14;7,081874526;;;
15;7,241806322;;;
16;7,136854341;;;
17;4,424586344;;;
18;0,325595957;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,16682218;;;
9;1,52745263;;;
10;4,14123686;;;
11;6,309027333;;;
12;7,176706882;;;
13;6,944059847;;;
14;6,956057339;;;
15;7,124752522;;;
16;7,151668636;;;
17;4,722854449;;;
18;0,3454492;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,502741548;;;
9;1,941835601;;;
10;0,256240016;;;
11;0,558180397;;;
12;0,42053264;;;
13;0,493602588;;;
14;0,487405622;;;
15;0,342183795;;;
16;0,290928419;;;
17;0,33526698;;;
18;0,268310537;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,556761563;;;
9;4,765836771;;;
10;6,378195487;;;
11;6,173820804;;;
12;5,586986914;;;
13;4,988572835;;;
14;4,256830095;;;
15;3,186653731;;;
16;1,841786943;;;
17;0,844899612;;;
18;0,316623919;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,659710485;;;
9;5,582605221;;;
10;7,885184918;;;
11;7,800576512;;;
12;7,454735739;;;
13;7,189330331;;;
14;7,221045443;;;
15;7,058714148;;;
16;5,666379019;;;
17;2,700911759;;;
18;0,509470576;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,524149248;;;
9;3,216699626;;;
10;2,509682155;;;
11;1,619781162;;;
12;1,256935247;;;
13;1,739338787;;;
14;1,986695792;;;
15;1,85973102;;;
16;1,354271429;;;
17;0,80576692;;;
18;0,373606794;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,845202157;;;
9;6,257698928;;;
10;8,171351204;;;
11;7,9520579;;;
12;7,44920646;;;
13;6,379551725;;;
14;5,508325091;;;
15;4,852844676;;;
16;5,380212732;;;
17;4,719307364;;;
18;0,339586077;;;
19;0,006804836;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,366627383;;;
9;2,429559768;;;
10;4,415614305;;;
11;5,860008121;;;
12;6,487424835;;;
13;6,42482922;;;
14;6,538231609;;;
15;6,539170544;;;
16;5,854165864;;;
17;3,888246249;;;
18;0,522323542;;;
19;0,018774161;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,856886672;;;
9;6,076693275;;;
10;8,087368754;;;
11;8,151216282;;;
12;7,720662777;;;
13;7,316503756;;;
14;7,096688821;;;
15;7,084274024;;;
16;7,250882686;;;
17;5,959848127;;;
18;0,396568952;;;
19;0,014148345;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,580307947;;;
9;2,699555521;;;
10;2,60534912;;;
11;2,508847547;;;
12;3,752726743;;;
13;5,600549297;;;
14;7,116615092;;;
15;6,812296077;;;
16;3,431715564;;;
17;3,479496883;;;
18;0,406772037;;;
19;0,014155648;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;1,192461764;;;
9;5,762880592;;;
10;5,378021886;;;
11;5,353192292;;;
12;7,105973837;;;
13;7,763227795;;;
14;7,811426418;;;
15;7,978661036;;;
16;8,116371389;;;
17;6,909632258;;;
18;0,39455546;;;
19;0,020321316;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,983361112;;;
9;6,218263691;;;
10;7,561043958;;;
11;6,329162255;;;
12;5,822659404;;;
13;7,431158057;;;
14;6,828883915;;;
15;5,842898653;;;
16;6,810209557;;;
17;5,397739504;;;
18;0,574559583;;;
19;0,038524121;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;1,011080537;;;
9;5,538475312;;;
10;6,879899341;;;
11;5,940547812;;;
12;7,117867004;;;
13;6,789240026;;;
14;5,869084485;;;
15;6,568799135;;;
16;4,204249779;;;
17;1,650870318;;;
18;0,565024184;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,157182455;;;
9;0,540716221;;;
10;0,72030304;;;
11;0,868414698;;;
12;1,304925219;;;
13;2,652400157;;;
14;1,238156563;;;
15;1,527243978;;;
16;0,710068657;;;
17;1,799430577;;;
18;0,665688366;;;
19;0,025825557;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,774646466;;;
9;5,516879825;;;
10;7,602774368;;;
11;6,997474771;;;
12;6,706405162;;;
13;6,844324167;;;
14;6,235999115;;;
15;5,440408849;;;
16;4,841264487;;;
17;3,519975381;;;
18;0,629028201;;;
19;0,041052984;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;1,330380769;;;
9;6,706822466;;;
10;7,797342405;;;
11;7,7103345;;;
12;7,416761066;;;
13;7,424585518;;;
14;7,681540517;;;
15;7,848670809;;;
16;7,78617952;;;
17;6,648608544;;;
18;0,639533831;;;
19;0,045397119;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,659042798;;;
9;2,449694691;;;
10;4,680706735;;;
11;6,541570042;;;
12;7,141653338;;;
13;7,012497719;;;
14;7,051411326;;;
15;6,698267732;;;
16;6,355139436;;;
17;4,286980317;;;
18;0,559129764;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,256438235;;;
9;0,419645869;;;
10;0,572076624;;;
11;1,153756809;;;
12;0,804796688;;;
13;1,990660181;;;
14;3,89951346;;;
15;4,608513126;;;
16;1,390159581;;;
17;0,239391363;;;
18;0,248655514;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,518348721;;;
9;1,06946138;;;
10;1,521506047;;;
11;2,439262088;;;
12;4,647009429;;;
13;5,319599312;;;
14;4,925455589;;;
15;5,723758333;;;
16;4,429698319;;;
17;3,63181288;;;
18;0,69336606;;;
19;0,079498167;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;1,672257153;;;
9;3,301203707;;;
10;3,348776374;;;
11;7,09355904;;;
12;8,204109576;;;
13;8,066816527;;;
14;8,108129633;;;
15;8,21057779;;;
16;8,323354223;;;
17;7,22740933;;;
18;0,683340329;;;
19;0,045087271;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;2,00328363;;;
9;6,77338247;;;
10;7,314625887;;;
11;7,141444686;;;
12;7,881116203;;;
13;7,344984761;;;
14;5,125657231;;;
15;3,124579746;;;
16;4,04963861;;;
17;5,109799676;;;
18;0,830930357;;;
19;0,072830691;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;1,62718831;;;
9;3,311740635;;;
10;4,304715741;;;
11;4,517958136;;;
12;5,435609852;;;
13;6,868214826;;;
14;7,914396205;;;
15;8,183766001;;;
16;8,371031216;;;
17;7,291674162;;;
18;0,793258229;;;
19;0,052023908;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;1,298039701;;;
9;2,065774919;;;
10;2,050960623;;;
11;2,091126143;;;
12;2,988434284;;;
13;5,715412251;;;
14;7,748413499;;;
15;8,397530027;;;
16;8,532632229;;;
17;7,451918936;;;
18;0,816335146;;;
19;0,039916873;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;2,068487396;;;
9;3,996015033;;;
10;3,410641707;;;
11;4,311705585;;;
12;4,763437273;;;
13;6,13115146;;;
14;7,399129968;;;
15;8,408797237;;;
16;8,416830341;;;
17;7,220002183;;;
18;0,843950245;;;
19;0,047494072;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;2,873675656;;;
9;7,217289706;;;
10;7,238259237;;;
11;7,506794425;;;
12;7,261732593;;;
13;8,142765874;;;
14;8,226539672;;;
15;8,280476227;;;
16;8,347662187;;;
17;7,248796166;;;
18;0,923394513;;;
19;0,053754677;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,895862875;;;
9;1,439610117;;;
10;1,399340271;;;
11;0,96916234;;;
12;0,98443567;;;
13;1,485930872;;;
14;1,917214659;;;
15;1,345403716;;;
16;0,350748962;;;
17;0,364791245;;;
18;0,320191869;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;1,826972648;;;
9;4,1911047;;;
10;5,063061616;;;
11;7,458074172;;;
12;7,784093;;;
13;7,130177475;;;
14;7,154902743;;;
15;7,520252483;;;
16;7,308679304;;;
17;5,907059158;;;
18;1,078329093;;;
19;0,08007509;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,712833297;;;
9;1,828954842;;;
10;2,758812703;;;
11;3,958770642;;;
12;7,269974349;;;
13;7,813825917;;;
14;7,561148284;;;
15;5,005160673;;;
16;4,4023649;;;
17;3,718820785;;;
18;0,903958574;;;
19;0,121669876;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,288518488;;;
9;0,526893022;;;
10;0,434074158;;;
11;1,148436181;;;
12;2,375205909;;;
13;1,664745679;;;
14;1,070608967;;;
15;0,663518385;;;
16;0,292691529;;;
17;0,229793368;;;
18;0,196836777;;;
19;0,061798214;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,052477727;;;
8;2,498936575;;;
9;2,101871724;;;
10;5,258255609;;;
11;3,217012604;;;
12;3,218473169;;;
13;5,860634077;;;
14;7,376282568;;;
15;8,41004915;;;
16;8,443329152;;;
17;7,375134982;;;
18;1,345403716;;;
19;0,07965257;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,061788824;;;
8;3,48273099;;;
9;6,552732927;;;
10;6,792056828;;;
11;7,636367348;;;
12;8,515627087;;;
13;8,334412781;;;
14;8,306140429;;;
15;8,362580808;;;
16;8,546611916;;;
17;7,590672549;;;
18;1,423856887;;;
19;0,067989963;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,083180876;;;
8;3,203867525;;;
9;6,50015261;;;
10;8,583439003;;;
11;8,188460673;;;
12;8,284544942;;;
13;8,218297916;;;
14;8,280997857;;;
15;8,001821414;;;
16;7,302106764;;;
17;6,788822721;;;
18;1,234505152;;;
19;0,114200133;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,083723371;;;
8;3,521227293;;;
9;7,737354941;;;
10;8,547133546;;;
11;8,124717471;;;
12;7,830309429;;;
13;7,858164477;;;
14;7,600687848;;;
15;6,262810904;;;
16;4,601627608;;;
17;3,841403864;;;
18;0,765653563;;;
19;0,129442165;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,10376753;;;
8;1,856079609;;;
9;3,194582509;;;
10;3,069182627;;;
11;4,14228012;;;
12;5,711030557;;;
13;7,787744411;;;
14;5,742537017;;;
15;4,264758873;;;
16;2,928864123;;;
17;2,32898948;;;
18;1,057776866;;;
19;0,144621602;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,096162163;;;
8;1,455989303;;;
9;1,754153082;;;
10;2,219342828;;;
11;5,016114905;;;
12;8,316886009;;;
13;8,406293413;;;
14;8,655736938;;;
15;8,83601231;;;
16;8,7790503;;;
17;7,773973375;;;
18;1,829163494;;;
19;0,091597899;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,171600312;;;
8;4,936827126;;;
9;9,051654203;;;
10;9,396243064;;;
11;9,151181231;;;
12;8,843106479;;;
13;8,517609281;;;
14;8,715411425;;;
15;8,81316491;;;
16;8,255229328;;;
17;7,697085095;;;
18;1,931402999;;;
19;0,089577104;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,187562193;;;
8;4,681749995;;;
9;7,375865264;;;
10;7,846792941;;;
11;8,96172517;;;
12;8,67274208;;;
13;8,214855157;;;
14;7,623743899;;;
15;4,960509134;;;
16;3,340534618;;;
17;2,119189844;;;
18;0,716912444;;;
19;0,100522991;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,079658829;;;
8;0,82789447;;;
9;1,332362963;;;
10;1,322869295;;;
11;1,13508245;;;
12;2,309376187;;;
13;5,541605093;;;
14;3,079197925;;;
15;1,694165618;;;
16;1,297935375;;;
17;3,304855117;;;
18;1,243685842;;;
19;0,114586139;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,116724823;;;
8;2,112304326;;;
9;2,464091682;;;
10;3,481061774;;;
11;3,02108833;;;
12;3,869154587;;;
13;5,347245708;;;
14;5,86292925;;;
15;4,323807403;;;
16;4,429072363;;;
17;2,257839131;;;
18;0,799799471;;;
19;0,153583207;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,264429609;;;
9;0,332804885;;;
10;0,384727948;;;
11;0,487822926;;;
12;0,801426957;;;
13;0,762106478;;;
14;0,810492889;;;
15;0,512433435;;;
16;0,374535295;;;
17;0,404007398;;;
18;0,43151817;;;
19;0,117121261;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,338198541;;;
8;5,015593275;;;
9;8,624543457;;;
10;9,228173837;;;
11;9,198649572;;;
12;8,977165421;;;
13;8,4355047;;;
14;6,618353997;;;
15;6,090255658;;;
16;3,180081192;;;
17;6,891688182;;;
18;1,609661538;;;
19;0,150119583;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,317208145;;;
8;4,682375951;;;
9;8,439782067;;;
10;9,452996421;;;
11;9,353678045;;;
12;9,135532327;;;
13;8,910083787;;;
14;8,803775568;;;
15;8,867205791;;;
16;8,152468194;;;
17;6,825023852;;;
18;2,359244027;;;
19;0,115118202;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,472121859;;;
8;5,668987169;;;
9;8,429036486;;;
10;9,584551539;;;
11;9,51548771;;;
12;9,259993275;;;
13;9,157127814;;;
14;9,163909006;;;
15;9,174237282;;;
16;9,177993019;;;
17;8,304992842;;;
18;2,595959778;;;
19;0,113814126;;;
