Año;Mes;Hora;CMg
2027;12;23;75,369
2028;1;0;93,196
2028;1;1;92,286
2028;1;2;91,301
2028;1;3;91,3
2028;1;4;91,3
2028;1;5;91,3
2028;1;6;1,182
2028;1;7;1,182
2028;1;8;0,296
2028;1;9;0,201
2028;1;10;0,2
2028;1;11;0,2
2028;1;12;0,2
2028;1;13;0,2
2028;1;14;0,2
2028;1;15;0,2
2028;1;16;0,2
2028;1;17;0,2
2028;1;18;0,2
2028;1;19;0,2
2028;1;20;96,033
2028;1;21;96,586
2028;1;22;96,388
2028;1;23;95,992
2028;2;0;96,291
2028;2;1;94,981
2028;2;2;96,752
2028;2;3;96,261
2028;2;4;96,261
2028;2;5;96,262
2028;2;6;3,347
2028;2;7;3,347
2028;2;8;1,673
2028;2;9;1,209
2028;2;10;0,702
2028;2;11;0,702
2028;2;12;0,701
2028;2;13;0,701
2028;2;14;0,701
2028;2;15;0,7
2028;2;16;0,7
2028;2;17;0,7
2028;2;18;0,7
2028;2;19;1,497
2028;2;20;97,779
2028;2;21;98,375
2028;2;22;97,779
2028;2;23;98,374
2028;3;0;109,92
2028;3;1;109,106
2028;3;2;107,916
2028;3;3;107,916
2028;3;4;107,915
2028;3;5;107,915
2028;3;6;109,105
2028;3;7;50,684
2028;3;8;52,767
2028;3;9;32,425
2028;3;10;29,747
2028;3;11;14,049
2028;3;12;9,426
2028;3;13;8,523
2028;3;14;8,511
2028;3;15;8,5
2028;3;16;8,502
2028;3;17;13,107
2028;3;18;29,607
2028;3;19;106,472
2028;3;20;105,336
2028;3;21;105,336
2028;3;22;105,335
2028;3;23;108,926
2028;4;0;113,341
2028;4;1;113,082
2028;4;2;113,366
2028;4;3;113,367
2028;4;4;113,366
2028;4;5;113,366
2028;4;6;112,672
2028;4;7;53,46
2028;4;8;53,857
2028;4;9;44,723
2028;4;10;28,261
2028;4;11;28,304
2028;4;12;28,294
2028;4;13;28,272
2028;4;14;28,243
2028;4;15;28,207
2028;4;16;30,308
2028;4;17;53,074
2028;4;18;64,757
2028;4;19;109,022
2028;4;20;108,622
2028;4;21;108,622
2028;4;22;111,215
2028;4;23;113,21
2028;5;0;116,899
2028;5;1;111,016
2028;5;2;112,206
2028;5;3;114,78
2028;5;4;115,177
2028;5;5;115,177
2028;5;6;112,798
2028;5;7;64,669
2028;5;8;66,451
2028;5;9;48,765
2028;5;10;39,888
2028;5;11;39,113
2028;5;12;39,103
2028;5;13;39,084
2028;5;14;39,055
2028;5;15;39,749
2028;5;16;39,74
2028;5;17;70,632
2028;5;18;121,994
2028;5;19;122,503
2028;5;20;122,935
2028;5;21;122,935
2028;5;22;122,538
2028;5;23;121,152
2028;6;0;120,341
2028;6;1;119,745
2028;6;2;118,952
2028;6;3;118,853
2028;6;4;118,853
2028;6;5;118,854
2028;6;6;119,745
2028;6;7;121,922
2028;6;8;58,782
2028;6;9;59,922
2028;6;10;59,853
2028;6;11;59,976
2028;6;12;60,811
2028;6;13;62,877
2028;6;14;62,829
2028;6;15;62,748
2028;6;16;62,732
2028;6;17;63,089
2028;6;18;127,334
2028;6;19;125,772
2028;6;20;125,77
2028;6;21;125,48
2028;6;22;122,942
2028;6;23;122,448
2028;7;0;116,024
2028;7;1;115,741
2028;7;2;114,561
2028;7;3;114,267
2028;7;4;114,264
2028;7;5;114,265
2028;7;6;115,642
2028;7;7;113,379
2028;7;8;60,377
2028;7;9;42,843
2028;7;10;42,346
2028;7;11;46,862
2028;7;12;43,841
2028;7;13;42,304
2028;7;14;42,21
2028;7;15;45,199
2028;7;16;46,222
2028;7;17;63,234
2028;7;18;122,394
2028;7;19;121,271
2028;7;20;121,565
2028;7;21;120,876
2028;7;22;114,478
2028;7;23;113,198
2028;8;0;105,787
2028;8;1;104,376
2028;8;2;100,551
2028;8;3;100,623
2028;8;4;100,626
2028;8;5;100,626
2028;8;6;104,377
2028;8;7;47,086
2028;8;8;3,244
2028;8;9;9,712
2028;8;10;9,202
2028;8;11;9,209
2028;8;12;9,209
2028;8;13;9,209
2028;8;14;9,209
2028;8;15;9,209
2028;8;16;7,608
2028;8;17;47,471
2028;8;18;54,176
2028;8;19;103
2028;8;20;102,705
2028;8;21;102,725
2028;8;22;103,741
2028;8;23;104,231
2028;9;0;97,744
2028;9;1;96,674
2028;9;2;95,247
2028;9;3;94,881
2028;9;4;94,854
2028;9;5;94,853
2028;9;6;24,279
2028;9;7;14,93
2028;9;8;14,93
2028;9;9;6,624
2028;9;10;4,398
2028;9;11;4,403
2028;9;12;4,103
2028;9;13;3,202
2028;9;14;3,201
2028;9;15;4,4
2028;9;16;4,6
2028;9;17;11,8
2028;9;18;12,506
2028;9;19;101,175
2028;9;20;99,165
2028;9;21;99,072
2028;9;22;100,944
2028;9;23;100,648
2028;10;0;97,829
2028;10;1;92,24
2028;10;2;90,471
2028;10;3;90,535
2028;10;4;90,535
2028;10;5;90,535
2028;10;6;2,652
2028;10;7;3,242
2028;10;8;1,081
2028;10;9;1,102
2028;10;10;0,3
2028;10;11;0,3
2028;10;12;0,3
2028;10;13;0,4
2028;10;14;0,4
2028;10;15;0,7
2028;10;16;0,7
2028;10;17;0,7
2028;10;18;0,7
2028;10;19;101,367
2028;10;20;100,495
2028;10;21;100,448
2028;10;22;100,941
2028;10;23;100,249
2028;11;0;67,827
2028;11;1;70,667
2028;11;2;80,161
2028;11;3;80,161
2028;11;4;80,161
2028;11;5;80,098
2028;11;6;0,098
2028;11;7;0,098
2028;11;8;0
2028;11;9;0
2028;11;10;0
2028;11;11;0
2028;11;12;0
2028;11;13;0
2028;11;14;0
2028;11;15;0
2028;11;16;0
2028;11;17;0
2028;11;18;0
2028;11;19;86,629
2028;11;20;91,373
2028;11;21;92,696
2028;11;22;92,696
2028;11;23;84,349
2028;12;0;80,109
2028;12;1;81,576
2028;12;2;88,422
2028;12;3;88,715
2028;12;4;88,715
2028;12;5;88,715
2028;12;6;0,196
2028;12;7;0,098
2028;12;8;0,098
2028;12;9;0,1
2028;12;10;0
2028;12;11;0
2028;12;12;0
2028;12;13;0
2028;12;14;0
2028;12;15;0
2028;12;16;0
2028;12;17;0
2028;12;18;0
2028;12;19;0
2028;12;20;89,058
2028;12;21;91,68
2028;12;22;91,681
2028;12;23;89,224
2029;1;0;100,83
2029;1;1;101,938
2029;1;2;102,824
2029;1;3;102,824
2029;1;4;102,824
2029;1;5;102,824
2029;1;6;5,909
2029;1;7;5,909
2029;1;8;1,872
2029;1;9;1,205
2029;1;10;1,203
2029;1;11;0,802
2029;1;12;0,801
2029;1;13;0,801
2029;1;14;0,8
2029;1;15;0,8
2029;1;16;0,8
2029;1;17;0,8
2029;1;18;1,2
2029;1;19;1,2
2029;1;20;104,465
2029;1;21;104,817
2029;1;22;104,024
2029;1;23;104,024
2029;2;0;111,677
2029;2;1;110,729
2029;2;2;107,382
2029;2;3;107,383
2029;2;4;107,383
2029;2;5;107,384
2029;2;6;18,307
2029;2;7;18,307
2029;2;8;6,595
2029;2;9;6,347
2029;2;10;5,714
