Hora;G solar;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;-0,015;;
8;0,511494618;;
9;1,049096508;;
10;1,335693832;;
11;5,536730127;;
12;10,36414831;;
13;21,79321115;;
14;21,85148238;;
15;21,82537875;;
16;21,20110979;;
17;19,21139204;;
18;12,13817162;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;-0,015;;
8;0,748356686;;
9;2,183192439;;
10;3,933031535;;
11;8,287228361;;
12;7,269401337;;
13;7,606025741;;
14;10,47352798;;
15;21,92518088;;
16;21,5667827;;
17;19,56141363;;
18;12,40390776;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;-0,015;;
8;17,23118529;;
9;1,686887755;;
10;1,326459487;;
11;4,757319377;;
12;6,82952891;;
13;8,393875033;;
14;10,09955874;;
15;22,02694891;;
16;21,31415695;;
17;19,26435649;;
18;12,2935715;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;-0,015;;
8;17,6627617;;
9;20,84421663;;
10;21,55175228;;
11;21,59915561;;
12;21,66451297;;
13;21,97132734;;
14;22,09736425;;
15;22,15839471;;
16;21,49518325;;
17;19,31250983;;
18;12,24928895;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;-0,015;;
8;18,19608404;;
9;21,01140692;;
10;21,61389819;;
11;22,07610862;;
12;22,28286488;;
13;22,27057115;;
14;22,28580357;;
15;22,04884382;;
16;21,47772984;;
17;19,45699125;;
18;12,51494348;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;-0,015;;
8;1,37659134;;
9;20,8908029;;
10;21,80457185;;
11;22,0521814;;
12;22,21749369;;
13;22,24198189;;
14;22,2032437;;
15;8,707321915;;
16;21,42730726;;
17;19,30609669;;
18;12,65822778;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;-0,015;;
8;0,939643758;;
9;2,295863659;;
10;4,892437216;;
11;21,6830795;;
12;21,77992826;;
13;21,99884063;;
14;22,11906815;;
15;21,93688193;;
16;21,30181817;;
17;19,20840692;;
18;12,6613598;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;6,408966172;;
8;18,38678654;;
9;21,12382242;;
10;21,66333993;;
11;21,88001482;;
12;22,00634828;;
13;22,10555884;;
14;22,04273047;;
15;21,99381326;;
16;21,51355432;;
17;19,49315166;;
18;12,89840308;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;7,695407052;;
8;19,24406052;;
9;21,89833076;;
10;22,16556203;;
11;22,53584665;;
12;22,62938553;;
13;22,5818633;;
14;22,62083376;;
15;22,55783639;;
16;21,85812323;;
17;19,83318367;;
18;13,41430484;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;8,39546717;;
8;19,42032014;;
9;21,92679061;;
10;22,23721256;;
11;22,29380857;;
12;22,51801177;;
13;22,40622738;;
14;22,49442961;;
15;22,33453876;;
16;21,65005704;;
17;19,67206784;;
18;13,66270857;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,03005794;;
8;1,738482507;;
9;4,231153037;;
10;8,394067515;;
11;8,922880342;;
12;6,00840137;;
13;7,754904674;;
14;12,04018784;;
15;3,853054279;;
16;5,226380303;;
17;2,450596304;;
18;13,8040361;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,036413092;;
8;1,807721837;;
9;4,09835838;;
10;5,394476808;;
11;9,326511882;;
12;22,67971325;;
13;14,01129746;;
14;13,19709974;;
15;22,82824917;;
16;22,16891382;;
17;20,03999837;;
18;13,83905786;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,039849356;;
8;0,597394294;;
9;0,909405775;;
10;4,711913065;;
11;4,138259774;;
12;7,336505315;;
13;22,8308652;;
14;23,19452043;;
15;8,015607306;;
16;4,579947808;;
17;2,347939933;;
18;13,868154;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;9,432310086;;
8;19,02952747;;
9;21,50431359;;
10;22,36653581;;
11;22,58600398;;
12;22,62647796;;
13;22,90076119;;
14;22,81628902;;
15;9,480592134;;
16;22,02042969;;
17;19,96801119;;
18;13,64373308;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,139665558;;
8;1,740656638;;
9;21,92445361;;
10;22,48807929;;
11;8,912591752;;
12;12,49626627;;
13;12,02257855;;
14;12,99847328;;
15;9,568087929;;
16;22,01311297;;
17;1,829483805;;
18;13,82483428;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,144697624;;
8;1,765117162;;
9;3,376040353;;
10;22,34786004;;
11;22,56019461;;
12;22,71844153;;
13;22,58607925;;
14;22,66193319;;
15;9,431650953;;
16;21,84678667;;
17;1,349304925;;
18;13,7094343;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;10,36260821;;
8;1,406838524;;
9;2,907953507;;
10;7,535303065;;
11;22,89713837;;
12;22,86228205;;
13;23,07794194;;
14;23,05775257;;
15;23,08175872;;
16;22,32408589;;
17;20,13124763;;
18;13,95361147;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,146168173;;
8;1,507548462;;
9;21,6903568;;
10;22,49657512;;
11;22,71922168;;
12;22,92542072;;
13;23,01645065;;
14;23,02527841;;
15;22,81274435;;
16;21,99454219;;
17;19,97159777;;
18;13,82538755;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;10,95107599;;
8;19,04951331;;
9;21,4626457;;
10;21,96423729;;
11;22,68781379;;
12;22,81643931;;
13;22,84171562;;
14;23,0053434;;
15;22,92799455;;
16;22,23091931;;
17;20,06424338;;
18;14,00370274;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;11,28706031;;
8;19,14551492;;
9;21,66290448;;
10;22,5849692;;
11;22,70650274;;
12;23,13394801;;
13;23,10002527;;
14;23,12555027;;
15;23,0987593;;
16;22,28569746;;
17;20,12383365;;
18;14,09181243;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;11,45447078;;
8;19,3123477;;
9;21,51347919;;
10;22,37483404;;
11;23,07714264;;
12;23,31967923;;
13;23,51455038;;
14;23,32184853;;
15;23,05650623;;
16;22,14853462;;
17;20,23490286;;
18;14,11514468;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;13,12213971;;
8;20,35058576;;
9;22,12594174;;
10;23,0750509;;
11;23,20324777;;
12;23,21331258;;
13;15,11953322;;
14;10,68236198;;
15;8,305089041;;
16;1,318764011;;
17;3,433281458;;
18;14,45565542;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;12,54985945;;
8;19,66840232;;
9;22,08763488;;
10;23,16893956;;
11;23,30464966;;
12;23,22447104;;
13;23,20112719;;
14;23,1838619;;
15;23,11580383;;
16;22,29002027;;
17;20,16633708;;
18;14,38697637;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;13,01850566;;
8;19,89960454;;
9;21,79418079;;
10;22,5177112;;
11;23,01831486;;
12;22,96442795;;
13;22,82333534;;
14;22,82934798;;
15;22,54854563;;
16;21,75486526;;
17;19,67850552;;
18;14,11570676;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;12,60249682;;
8;19,37441742;;
9;21,5398283;;
10;22,33397574;;
11;22,54711541;;
12;22,26510185;;
13;22,25161516;;
14;22,27847508;;
15;21,9054997;;
16;21,30928645;;
17;19,21240075;;
18;13,85636049;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,238642135;;
8;1,472251796;;
9;4,210409708;;
10;22,52219501;;
11;22,73591925;;
12;22,83899588;;
13;22,97050708;;
14;22,93871065;;
15;22,68277107;;
16;21,68793198;;
17;19,697968;;
18;14,14703896;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,159329365;;
8;1,014357547;;
9;1,375091636;;
10;2,139684121;;
11;2,788426929;;
12;22,76586252;;
13;22,67270994;;
14;22,87016591;;
15;22,83943041;;
16;21,97544345;;
17;19,76637377;;
18;14,16513492;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,093822213;;
8;0,686658565;;
9;21,38988783;;
10;22,30142015;;
11;22,40553959;;
12;22,93867516;;
13;23,01866102;;
14;22,99227395;;
15;22,96148125;;
16;22,2069675;;
17;19,90479094;;
18;14,22158435;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;13,41739068;;
8;19,61587647;;
9;5,5370669;;
10;8,918582281;;
11;11,85377042;;
12;9,874305063;;
13;10,04655985;;
14;8,780052221;;
15;8,031035873;;
16;5,081686304;;
17;2,410894547;;
18;0,546228326;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,267719903;;
8;1,397527679;;
9;21,91128558;;
10;22,40077277;;
11;22,35173894;;
12;15,84312335;;
13;15,96460118;;
14;14,23327724;;
15;9,549836226;;
16;5,990362591;;
17;2,83498563;;
18;0,641665631;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,10417771;;
8;20,15842082;;
9;22,29948827;;
10;22,94046383;;
11;23,14704473;;
12;23,21050199;;
13;23,19425174;;
14;23,28838662;;
15;23,01029044;;
16;22,31446109;;
17;20,2594573;;
18;14,68473544;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,62629671;;
8;20,27878039;;
9;21,83547722;;
10;22,78327876;;
11;23,12421198;;
12;23,22126081;;
13;23,16067229;;
14;23,17434003;;
15;22,96303059;;
16;22,1456297;;
17;20,08955143;;
18;14,73909611;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,481953095;;
8;1,938153936;;
9;5,214620986;;
10;9,530035884;;
11;13,98232827;;
12;14,73833683;;
13;13,56504721;;
14;10,62939831;;
15;5,45769374;;
16;3,524616497;;
17;2,113175108;;
18;15,02482399;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,30325221;;
8;19,99897126;;
9;21,94930136;;
10;22,77533398;;
11;14,22064457;;
12;23,33466837;;
13;16,07326747;;
14;14,69968512;;
15;22,92616357;;
16;22,12509238;;
17;19,92869923;;
18;14,68554686;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,64834363;;
8;20,07278028;;
9;7,483030784;;
10;22,98103934;;
11;14,56408535;;
12;23,47244891;;
13;23,27621212;;
14;23,45482616;;
15;23,28708475;;
16;22,26238351;;
17;20,09822204;;
18;14,83910572;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,65822607;;
8;20,19623804;;
9;22,17264568;;
10;10,90346837;;
11;5,403651012;;
12;23,55754161;;
13;8,148376335;;
14;6,94105063;;
15;4,896721247;;
16;2,786864792;;
17;1,315783747;;
18;14,97502207;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;14,8742191;;
8;20,38401887;;
9;22,24165343;;
10;23,19434106;;
11;23,53478762;;
12;23,82808793;;
13;23,8009469;;
14;23,87796145;;
15;23,4770565;;
16;22,52842439;;
17;20,51992582;;
18;15,14618987;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;15,27829151;;
8;20,40506996;;
9;22,32026573;;
10;23,40283614;;
11;24,10047028;;
12;23,77821583;;
13;23,61012817;;
14;23,77947066;;
15;23,35352675;;
16;22,46953234;;
17;20,33006005;;
18;15,11580594;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;15,49173187;;
8;20,32259897;;
9;21,89503946;;
10;11,88038548;;
11;11,00401575;;
12;14,90739;;
13;16,12693272;;
14;15,43960955;;
15;9,780703848;;
16;6,876184697;;
17;3,044125943;;
18;15,40726308;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,537311929;;
8;1,838882112;;
9;5,631483521;;
10;23,08485614;;
11;23,98926069;;
12;23,97423856;;
13;24,24199227;;
14;24,05631253;;
15;23,84519413;;
16;23,01131236;;
17;20,88710781;;
18;15,67178236;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,664424628;;
8;20,10570114;;
9;4,7884897;;
10;4,336879637;;
11;2,132906319;;
12;1,766561729;;
13;1,76980329;;
14;6,597038299;;
15;2,578041968;;
16;3,701786876;;
17;2,624131591;;
18;15,16372047;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;15,97844456;;
8;20,79110156;;
9;22,3600658;;
10;23,15162218;;
11;24,01184102;;
12;24,00206607;;
13;23,92442603;;
14;23,86448309;;
15;23,47742595;;
16;22,62529208;;
17;20,63460833;;
18;15,47294551;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,18249955;;
8;20,812472;;
9;22,24108481;;
10;23,03113163;;
11;23,82619132;;
12;23,83788326;;
13;23,65929797;;
14;15,22138676;;
15;11,71171403;;
16;22,3617043;;
17;20,41490597;;
18;15,56053899;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,39525143;;
8;20,78044175;;
9;22,65435797;;
10;23,39725656;;
11;23,6257708;;
12;23,76356325;;
13;23,70927524;;
14;23,60121632;;
15;23,19099269;;
16;22,18683951;;
17;20,10069093;;
18;15,37027564;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,354148448;;
8;2,055415889;;
9;2,404199344;;
10;10,1308841;;
11;23,59811803;;
12;23,46507117;;
13;14,99826288;;
14;14,95700754;;
15;22,7270581;;
16;5,261068993;;
17;2,56882109;;
18;15,16799721;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,91689079;;
8;1,58662962;;
9;2,232774907;;
10;11,38283012;;
11;13,7445296;;
12;14,80960445;;
13;9,737275131;;
14;12,76503182;;
15;11,09694074;;
16;22,47045555;;
17;20,41144577;;
18;15,37373129;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,946245083;;
8;3,73502973;;
9;6,327102943;;
10;10,56958828;;
11;23,69350471;;
12;23,6779021;;
13;23,70415754;;
14;23,72997192;;
15;23,62043103;;
16;22,55006042;;
17;20,45200474;;
18;15,61473377;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,591602135;;
8;3,005988475;;
9;7,316097948;;
10;10,35490173;;
11;13,45329723;;
12;16,32077599;;
13;23,76009321;;
14;23,74435833;;
15;12,41174323;;
16;22,42532287;;
17;20,42021478;;
18;15,61886808;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,5366065;;
8;20,49152636;;
9;22,34042093;;
10;23,12662242;;
11;23,57778773;;
12;23,58259089;;
13;23,7256893;;
14;23,41841376;;
15;23,30397385;;
16;22,26698848;;
17;20,25871381;;
18;15,54096293;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,32627795;;
8;20,27268389;;
9;22,12608776;;
10;22,93336639;;
11;23,06355305;;
12;23,36446121;;
13;23,67481897;;
14;23,63892045;;
15;23,44208144;;
16;22,50386392;;
17;20,39705217;;
18;15,76955423;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,555436126;;
8;2,75450376;;
9;22,25055643;;
10;23,68282294;;
11;24,24741914;;
12;23,89181907;;
13;23,63840763;;
14;23,91260992;;
15;23,58905487;;
16;22,58647881;;
17;20,56663403;;
18;15,84664947;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,29533003;;
8;20,24824624;;
9;22,13356868;;
10;23,08128781;;
11;23,41233041;;
12;23,53845081;;
13;23,64804887;;
14;23,34328166;;
15;10,87059134;;
16;8,198516859;;
17;4,434291364;;
18;15,51313175;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,4275544;;
8;20,37980722;;
9;8,143288497;;
10;9,265318902;;
11;23,02339044;;
12;23,21994242;;
13;23,7202245;;
14;23,31210587;;
15;23,06068588;;
16;21,94946483;;
17;19,86208523;;
18;15,46717157;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,54698844;;
8;20,66737132;;
9;22,37639269;;
10;23,38388815;;
11;23,84139627;;
12;23,69826169;;
13;23,74861733;;
14;23,74856301;;
15;23,27001286;;
16;6,29796743;;
17;3,742287116;;
18;15,61548815;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,860185498;;
8;2,516384987;;
9;4,233542282;;
10;4,302885257;;
11;7,65426087;;
12;16,94494828;;
13;23,89930176;;
14;23,92020404;;
15;23,36725506;;
16;22,26154692;;
17;20,13544656;;
18;15,65574363;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,706288564;;
8;2,973194957;;
9;3,248334978;;
10;6,810791096;;
11;22,74124406;;
12;23,59136085;;
13;23,81372172;;
14;23,90921296;;
15;23,55133385;;
16;22,42308116;;
17;20,29457075;;
18;15,86784704;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,74284915;;
8;20,66467354;;
9;22,30910099;;
10;23,30185514;;
11;23,97955219;;
12;23,90986673;;
13;23,88198637;;
14;23,44794199;;
15;22,99758031;;
16;22,15084547;;
17;3,070118322;;
18;15,57795601;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,835153767;;
8;2,572777619;;
9;3,472238103;;
10;8,894273733;;
11;23,61509205;;
12;23,6827352;;
13;23,8647832;;
14;23,81885923;;
15;23,45845345;;
16;22,41953783;;
17;20,29182415;;
18;15,95515363;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,668732102;;
8;1,380019953;;
9;2,492531874;;
10;4,546198719;;
11;10,7815334;;
12;14,61906859;;
13;16,60700354;;
14;7,797328324;;
15;7,126664945;;
16;22,16932833;;
17;20,1270173;;
18;15,77232339;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,747658146;;
8;2,255344842;;
9;4,461408599;;
10;10,46875615;;
11;7,475271429;;
12;15,38065761;;
13;23,8707604;;
14;24,01632698;;
15;23,44670923;;
16;22,43505626;;
17;20,18113504;;
18;15,85621583;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;0,857411888;;
8;2,017303026;;
9;3,891597512;;
10;3,479967563;;
11;9,390246372;;
12;23,82120335;;
13;24,29651426;;
14;23,83393925;;
15;23,55113291;;
16;22,5692756;;
17;20,38270788;;
18;15,87522911;;
19;-0,015;;
20;-0,015;;
21;-0,015;;
22;-0,015;;
23;-0,015;;
0;-0,015;;
1;-0,015;;
2;-0,015;;
3;-0,015;;
4;-0,015;;
5;-0,015;;
6;-0,015;;
7;16,56816059;;
8;20,35841823;;
9;21,9990064;;
