Año;Mes;Hora;CMg
2027;7;18;98,96835395
2027;7;19;98,99990304
2027;7;20;98,99910683
2027;7;21;98,80296887
2027;7;22;96,73236357
2027;7;23;96,14020266
2027;8;0;83,87480786
2027;8;1;82,74282029
2027;8;2;79,67689983
2027;8;3;79,49852847
2027;8;4;79,49913077
2027;8;5;79,49964469
2027;8;6;82,54589538
2027;8;7;35,19301021
2027;8;8;2,972663201
2027;8;9;9,270976396
2027;8;10;9,384982936
2027;8;11;7,894042579
2027;8;12;9,392991751
2027;8;13;9,392969622
2027;8;14;9,392925232
2027;8;15;9,492922173
2027;8;16;7,894064931
2027;8;17;29,8631759
2027;8;18;41,83050884
2027;8;19;87,02677369
2027;8;20;87,12555773
2027;8;21;87,12644389
2027;8;22;86,73128709
2027;8;23;86,1391274
2027;9;0;77,48673764
2027;9;1;77,15071961
2027;9;2;76,06660828
2027;9;3;75,87566289
2027;9;4;75,87092839
2027;9;5;75,87143607
2027;9;6;14,07167645
2027;9;7;5,601008463
2027;9;8;5,600993724
2027;9;9;3,162575291
2027;9;10;1,692157872
2027;9;11;1,692207465
2027;9;12;0,398166913
2027;9;13;0,398164965
2027;9;14;0,398570853
2027;9;15;1,694601487
2027;9;16;1,694591986
2027;9;17;2,890623314
2027;9;18;2,792562788
2027;9;19;80,73547713
2027;9;20;81,44192298
2027;9;21;81,3175378
2027;9;22;80,63498728
2027;9;23;80,14305854
2027;10;0;69,82801899
2027;10;1;68,30235961
2027;10;2;67,61410406
2027;10;3;67,66459088
2027;10;4;67,66470713
2027;10;5;67,6679363
2027;10;6;1,375938999
2027;10;7;1,375917264
2027;10;8;0,786901705
2027;10;9;0,797192959
2027;10;10;0
2027;10;11;0
2027;10;12;0
2027;10;13;0
2027;10;14;0
2027;10;15;0
2027;10;16;0
2027;10;17;0
2027;10;18;0
2027;10;19;80,45043417
2027;10;20;87,12027643
2027;10;21;87,04440577
2027;10;22;85,67010047
2027;10;23;79,29253886
2027;11;0;63,46906051
2027;11;1;62,80173921
2027;11;2;60,34813552
2027;11;3;60,34805064
2027;11;4;60,34828981
2027;11;5;60,29511321
2027;11;6;0,098039833
2027;11;7;0,098039826
2027;11;8;0
2027;11;9;0
2027;11;10;0
2027;11;11;0
2027;11;12;0
2027;11;13;0
2027;11;14;0
2027;11;15;0
2027;11;16;0
2027;11;17;0
2027;11;18;0
2027;11;19;67,45303227
2027;11;20;67,74463525
2027;11;21;67,60175786
2027;11;22;67,60222926
2027;11;23;64,37409442
2027;12;0;64,23675099
2027;12;1;63,31465647
2027;12;2;64,2974273
2027;12;3;64,29735922
2027;12;4;64,29766837
2027;12;5;64,29757205
2027;12;6;0,196628049
2027;12;7;0,196629919
2027;12;8;0,098752157
2027;12;9;0,099972896
2027;12;10;0
2027;12;11;0
2027;12;12;0
2027;12;13;0
2027;12;14;0
2027;12;15;0
2027;12;16;0
2027;12;17;0
2027;12;18;0
2027;12;19;0
2027;12;20;71,9838813
2027;12;21;72,55784609
2027;12;22;72,55860716
2027;12;23;71,67493386
2028;1;0;88,4079053
2028;1;1;88,82541242
2028;1;2;87,73734411
2028;1;3;87,73829841
2028;1;4;87,73743929
2028;1;5;87,73731101
2028;1;6;1,186976596
2028;1;7;1,186984657
2028;1;8;0,296779704
2028;1;9;0,198884765
2028;1;10;0,199613371
2028;1;11;0,199600022
2028;1;12;0,199789649
2028;1;13;0,199862473
2028;1;14;0,199967896
2028;1;15;0,2
2028;1;16;0,199984694
2028;1;17;0,199983418
2028;1;18;0,199982709
2028;1;19;0,2
2028;1;20;90,77846542
2028;1;21;91,19223061
2028;1;22;90,99707236
2028;1;23;90,70257747
2028;2;0;93,40775323
2028;2;1;93,29215737
2028;2;2;94,18632369
2028;2;3;93,78843766
2028;2;4;93,78858411
2028;2;5;93,78881125
2028;2;6;3,477345514
2028;2;7;3,477329095
2028;2;8;1,688989931
2028;2;9;1,293858859
2028;2;10;0,698053152
2028;2;11;0,697930555
2028;2;12;0,698247057
2028;2;13;0,698234327
2028;2;14;0,698609422
